,corr_day_close,corr_day_vol,corr_open_close,day_high,day_low,div_freq,dividend,eps,ex_div_date,market_cap,open,prev_close,price_precent_change_5d,quote_price,quote_price_change,quote_price_change_percent,quote_symbol,quote_volume,yield
468,0.39749708110775206,0.018320645800248715,0.5837321811393775,33.32,33.15,Quarterly,0.050 CAD,5.400000,03/14/2019,257426458,33.30,33.86,1.1,33.15,-0.71,-2.1,TECK.A,935,0.603
469,0.42483974081660625,0.06669823669656623,0.9490755854094638,21.99,21.96,Quarterly,0.080 CAD,N/A,03/27/2019,104310000,21.99,21.89,0.09,21.96,0.07,0.32,EQL,2100,1.532
470,-0.7908956358748165,-0.37182056204491093,0.9447604100523673,N/A,N/A,N/A,N A,-0.190000,N/A,0,N/A,0.00,-16.88,0.0,0.0,0.0,NXJ,0,N/A
471,-0.8394519629000435,-0.0549414231339622,0.2999893131210518,24.37,24.15,Quarterly,0.380 CAD,3.530000,02/26/2019,1507395017,24.20,24.20,-1.45,24.27,0.07,0.29,RUS,56319,6.263
472,0.6037392568024922,0.6287087866706967,0.9563908959754924,25.22,25.17,Monthly,0.067 CAD,N/A,04/22/2019,11349000,25.17,24.95,0.24,25.22,0.27,1.08,RLD,504,3.049
473,0.7067332582870028,-0.17367842090371385,0.9119288047224927,13.83,13.77,Monthly,0.067 CAD,N/A,04/26/2019,1017540660,13.83,13.81,0.72,13.83,0.02,0.14,ZHY,16768,5.900
474,0.3667299031656713,-0.041897440735260645,0.6133496581096348,80.48,77.65,Quarterly,0.234 CAD,1.510000,03/19/2019,1052266654,78.16,77.83,-0.9,80.27,2.44,3.14,CJT,44267,1.166
475,-6.6330589449043e-16,0.609490327433266,1.0,0.03,0.025,N/A,N A,-0.010000,N/A,7688475,0.025,0.025,0.0,0.025,0.0,0.0,YRB,10410,N/A
476,0.925033510054867,0.46233644964644566,0.7948935447959223,0.07,0.06,N/A,N A,-0.010000,N/A,14308269,0.06,0.065,28.57,0.07,0.005,7.69,SOP,405300,N/A
477,-0.6191237357560542,-0.41216253500956096,0.6739158166129758,4.32,4.22,N/A,N A,1.24,N/A,595041673,4.26,4.25,-3.69,4.31,0.06,1.41,U,149792,N/A
478,-0.2145831269399972,0.5131825151547995,1.0,10.02,10.02,Monthly,0.020 USD,N/A,04/23/2019,22044000,10.02,10.00,0.1,10.02,0.02,0.2,FSB.U,4790,2.395
479,0.009151588751407197,-0.6071429833656912,0.4043387761027322,10.39,10.25,N/A,N A,N/A,N/A,10649750,10.27,10.34,1.3,10.39,0.05,0.48,CCX,4122,N/A
480,0.7804334124159396,0.41837632419631,0.5684481370052682,21.63,21.51,N/A,N A,0.660000,N/A,260468075,21.63,21.56,1.11,21.58,0.02,0.09,HAC,9145,N/A
481,-0.6379053716127601,-0.4378338448477346,0.4444444444444446,0.00,0.00,N/A,N A,0.00,N/A,41513115,0.00,0.095,-22.22,0.095,0.0,0.0,CUU,500,N/A
482,0.9570266155224277,0.05045704143937352,0.9950469840697234,9.80,9.80,Monthly,0.047 CAD,1.350000,04/25/2019,17859314,9.80,9.75,3.67,9.8,0.05,0.51,PFG,650,5.731
483,-0.35387956578749424,-0.42184812673064204,0.3162706782599461,0.00,0.00,Monthly,0.065 CAD,N/A,04/18/2019,48575000,0.00,19.43,0.15,19.43,0.0,0.0,FLCI,125,4.102
484,0.9033180485254012,0.3019361940056981,0.9908970658203886,43.95,43.95,N/A,N A,N/A,N/A,56285666,43.95,43.88,2.37,43.95,0.07,0.16,HXF,371,N/A
485,0.37775485191904046,-0.07470934238797253,0.9855569422207412,31.76,31.76,Annual,0.010 CAD,N/A,12/27/2018,23502400,31.76,31.77,0.54,31.76,-0.01,-0.03,ZFC,150,0.031
486,0.7941999797550829,-0.6621881405757815,0.8066969756049647,32.98,32.95,Quarterly,0.055 CAD,1.680000,03/28/2019,2547604213,32.95,32.98,1.27,32.98,0.0,0.0,QBR.A,631,0.667
487,0.8958685819939256,0.6640287811500957,0.858479320280183,21.05,20.51,N/A,N A,0.720000,N/A,1897206649,21.01,20.83,3.51,20.65,-0.18,-0.86,ATA,333719,N/A
488,-0.4512013604090253,-0.07539969683227743,1.0,N/A,N/A,Monthly,0.059 CAD,N/A,03/27/2019,23575000,N/A,23.00,-0.3,23.0,0.0,0.0,USB,0,3.427
489,-0.20426027223746224,-0.5557747345525672,0.49102069775852086,0.83,0.77,N/A,N A,-0.160000,N/A,56088859,0.83,0.83,-2.86,0.78,-0.05,-6.02,ESM,238469,N/A
490,0.8453124327665472,-0.10985441904850218,0.8918037620872812,0.88,0.84,N/A,N A,-0.020000,N/A,75573806,0.88,0.88,9.3,0.84,-0.04,-4.55,OPS,217200,N/A
491,-0.5875323768915091,0.14182311265846384,0.6114538497751134,6.98,6.88,Monthly,0.054 USD,0.14,04/29/2019,544475650,6.98,6.89,-2.26,6.97,0.08,1.16,HOT.UN,256552,12.398
492,-0.982360231431986,-0.33786918983235464,0.955218264088218,0.82,0.79,N/A,N A,-0.200000,N/A,60072151,0.80,0.81,-16.46,0.82,0.01,1.23,LFX,8500,N/A
493,,,,25.75,25.61,Quarterly,0.350 CAD,N/A,03/22/2019,204960000,25.75,25.75,,25.62,-0.13,-0.5,POW.PR.G,9574,5.464
494,0.6728799106197794,-0.1460720528324013,0.43135054473604145,9.63,9.63,Monthly,0.030 CAD,0.150000,03/28/2019,61712959,9.63,9.64,0.62,9.63,-0.01,-0.1,HSL,1000,3.713
495,0.8189287658446772,-0.19977105364045192,0.9998534419891896,N/A,N/A,Quarterly,0.050 CAD,N/A,03/28/2019,2444000,N/A,24.44,1.06,24.44,0.0,0.0,FHC,0,1.391
496,,,,110.00,109.00,N/A,N A,N/A,N/A,27250000,110.00,109.09,,109.0,-0.09,-0.08,GDI.DB,53000,N/A
497,,,,12.30,12.20,Quarterly,0.169 CAD,N/A,05/31/2019,125157174,12.25,12.23,,12.3,0.07,0.57,TA.PR.D,49812,5.506
498,,,,N/A,N/A,N/A,N A,N/A,N/A,1648731,N/A,0.14,,0.14,0.0,0.0,SPG.WT,0,N/A
499,-0.9567405507563134,0.4796827958650863,0.9099349709600942,0.26,0.255,N/A,N A,-0.14,N/A,53252093,0.26,0.26,-16.0,0.255,-0.005,-1.92,CHH,236300,N/A
500,0.911985777946426,-0.3699366674667664,0.9759565708912135,38.36,38.20,Quarterly,0.090 CAD,N/A,03/27/2019,287318850,38.36,38.06,1.52,38.22,0.16,0.42,ZUQ,2200,0.774
501,0.8147148697543155,0.23029880675750167,0.8693150975469383,51.26,51.03,Quarterly,0.170 CAD,-0.290000,03/28/2019,515995200,51.03,50.85,0.79,51.19,0.34,0.67,VGG,4903,1.407
502,-0.343227562565911,0.15429381670182923,0.96904687847657,39.00,38.75,N/A,N A,-6.550000,N/A,206200410,38.75,39.93,-0.44,39.0,-0.93,-2.33,OPT,4600,N/A
503,0.685857023597774,0.4364916308616286,0.7939428306410483,21.21,21.14,Monthly,0.100 CAD,N/A,04/26/2019,710912520,21.16,21.14,-0.09,21.16,0.02,0.09,ZWH,20650,5.388
504,,,,9.18,9.13,Monthly,0.042 CAD,N/A,03/28/2019,39746104,9.16,9.18,-0.33,9.13,-0.05,-0.54,EDGF.UN,7800,5.468
505,0.8193821290142088,-0.140028008402801,1.0,N/A,N/A,Quarterly,0.247 CAD,N/A,03/18/2019,17265600,N/A,95.92,2.07,95.92,0.0,0.0,QDX,0,3.004
506,0.9038557671187789,0.2691238795047185,0.9532726915571615,31.74,31.74,N/A,N A,N/A,N/A,66594011,31.74,31.48,1.71,31.74,0.26,0.83,HXX,100,N/A
507,,,,25.84,25.80,Quarterly,0.338 CAD,N/A,04/04/2019,412800000,25.84,25.87,,25.8,-0.07,-0.27,NA.PR.A,14252,5.233
508,0.9224852827631554,-0.015990193641477274,0.9910439795752573,21.43,21.43,Quarterly,0.170 CAD,N/A,03/20/2019,15001000,21.43,21.35,1.31,21.43,0.08,0.37,FLRM,600,2.755
509,0.4417793303075171,0.5774608704203449,0.6633446998839376,26.62,26.56,Monthly,0.085 CAD,-0.010000,04/25/2019,294769143,26.56,26.61,0.0,26.62,0.01,0.04,PDF,760,3.832
510,-0.9412540586182643,-0.3715662394089172,0.9668257756011456,0.75,0.72,N/A,N A,-0.330000,N/A,35578172,0.75,0.75,-28.77,0.73,-0.02,-2.67,TLG,121900,N/A
511,0.6568313494917757,0.23112734513061647,0.5629203219898473,33.24,32.80,Quarterly,0.055 CAD,1.680000,03/28/2019,5912192054,32.90,32.94,1.3,33.09,0.15,0.46,QBR.B,379301,0.665
512,,,,1.87,1.84,N/A,N A,N/A,N/A,32667031,1.85,1.84,,1.84,0.0,0.0,TGOD.WT,14595,N/A
513,0.4175561050670965,-0.2437052480138351,1.0,N/A,N/A,Monthly,0.120 CAD,N/A,03/28/2019,98420000,N/A,49.21,0.18,49.21,0.0,0.0,CAGS,0,2.723
514,-0.9404538101109232,-0.4594568317881466,0.49382046854306394,2.46,2.35,N/A,N A,0.270000,N/A,188855722,2.44,2.48,-4.7,2.45,-0.03,-1.21,XAU,77551,N/A
515,-0.43711511877577175,-0.4901637566295932,0.9296977657686105,7.69,7.60,Quarterly,0.069 USD,1.330000,04/11/2019,82666762,7.60,7.50,-0.13,7.69,0.19,2.53,CAL,220,4.760
516,,,,18.09,17.81,Quarterly,0.281 CAD,N/A,04/30/2019,178100000,18.04,17.96,,17.81,-0.15,-0.84,PPL.PR.G,10700,6.317
517,,,,18.30,18.06,Quarterly,0.325 CAD,N/A,05/31/2019,162540000,18.28,18.25,,18.06,-0.19,-1.04,TA.PR.H,13854,7.190
518,-0.2269443492819056,-0.029696178496196803,0.9906103216365036,20.53,20.53,Quarterly,0.254 CAD,N/A,03/22/2019,16361466,20.53,20.52,-0.78,20.53,0.01,0.05,CSY,833,5.019
519,0.7212488416801949,-0.5156077779474999,0.08472076091459581,5.96,5.86,Quarterly,0.120 CAD,0.370000,03/22/2019,926740234,5.89,5.88,5.3,5.9,0.02,0.34,ESI,86989,8.136
520,-0.5880013969950189,0.2985206371291098,0.616220787806573,24.94,24.74,Quarterly,0.100 CAD,N/A,03/27/2019,52356920,24.74,24.85,-0.65,24.92,0.07,0.28,ZLH,8640,1.445
521,0.332046128820966,-0.24657119399247257,0.3697389224572613,1.58,1.52,N/A,N A,-0.010000,N/A,90446184,1.52,1.50,3.33,1.58,0.08,5.33,SDY,82478,N/A
522,,,,15.90,15.85,Quarterly,0.210 CAD,N/A,04/12/2019,86649833,15.85,15.87,,15.9,0.03,0.19,BRF.PR.A,1200,5.275
523,,,,19.08,18.78,Quarterly,0.250 CAD,N/A,04/24/2019,375600000,18.92,18.93,,18.78,-0.15,-0.79,RY.PR.Z,26855,5.325
524,0.8580170558997146,0.6846305708236223,0.9635826633464392,16.21,16.14,Monthly,0.083 CAD,N/A,04/29/2019,3647250,16.14,16.25,2.41,16.21,-0.04,-0.25,HUBL,362,6.167
525,,,,21.39,21.19,Quarterly,0.225 CAD,N/A,04/09/2019,299460000,21.25,21.10,,21.39,0.29,1.37,TD.PF.D,8488,4.208
526,,,,19.90,19.82,Quarterly,0.275 USD,N/A,02/14/2019,158640000,19.90,19.90,,19.83,-0.07,-0.35,ENB.PF.V,4700,7.432
527,-0.5678913674113598,0.09111950566619686,0.7484551991837489,N/A,N/A,N/A,N A,0.00,N/A,10446367,N/A,0.06,-16.67,0.06,0.0,0.0,TRA,0,N/A
528,-0.9152399604461487,0.10569872073650138,0.9886038794528881,8.05,7.95,N/A,N A,0.010000,N/A,5803500,8.05,7.99,-5.03,7.95,-0.04,-0.5,HUN,425,N/A
529,0.8662153697619951,-0.23135778510836366,0.4140883430430679,7.19,7.10,Monthly,0.033 CAD,0.170000,04/29/2019,520490534,7.12,7.12,1.25,7.17,0.05,0.7,DRA.UN,19708,5.578
530,-0.027633332174892136,-0.5030562788991768,0.23880990433068616,2.24,2.14,N/A,N A,-0.200000,N/A,205080604,2.24,2.25,9.91,2.17,-0.08,-3.56,AUG,81412,N/A
531,-0.18959881966484038,-0.02352166746219363,0.26702293491727636,0.385,0.365,N/A,N A,-0.020000,N/A,85686650,0.38,0.37,1.33,0.38,0.01,2.7,EDT,29078,N/A
532,,,,24.00,23.65,Quarterly,0.328 CAD,N/A,01/30/2019,283800000,23.94,23.80,,23.65,-0.15,-0.63,KML.PR.A,18155,5.550
533,-0.8836940984426496,0.10424239773619581,0.8463272660560104,0.27,0.27,N/A,N A,-0.020000,N/A,10389082,0.27,0.27,-14.29,0.27,0.0,0.0,SXI,500,N/A
534,,,,N/A,N/A,Monthly,0.040 CAD,N/A,04/22/2019,13713000,N/A,19.59,0.0,19.59,0.0,0.0,DCS,0,2.579
535,0.3686707612508284,0.3206609311741407,0.6648764696291966,7.99,7.98,Annual,0.018 CAD,0.290000,03/28/2019,44736455,7.99,7.89,0.26,7.98,0.09,1.14,HAF,200,2.792
536,-0.8782540915198894,-0.1046645845896533,0.9110643238079301,1.93,1.85,N/A,N A,-0.090000,N/A,199736467,1.93,1.93,-15.3,1.87,-0.06,-3.11,KOR,87255,N/A
537,0.5206285456490157,-0.5546676689827685,0.7724111504249891,73.10,72.18,Quarterly,0.375 CAD,2.380000,03/28/2019,7657554296,72.70,72.93,-1.26,73.09,0.16,0.22,WSP,56458,2.052
538,,,,8.85,8.85,Quarterly,0.172 CAD,0.480000,03/14/2019,11444661,8.85,8.72,0.0,8.85,0.13,1.49,TCT.UN,1000,7.780
539,,,,N/A,N/A,Quarterly,0.531 USD,1.810000,03/14/2019,94455463,N/A,20.26,,20.26,0.0,0.0,JE.PR.U,0,10.489
540,,,,N/A,N/A,N/A,N A,N/A,N/A,16701250,N/A,21.55,0.0,21.55,0.0,0.0,KILO.B,0,N/A
541,0.7506805457701494,-0.27237886123620375,0.9996303401926375,N/A,N/A,Quarterly,0.075 CAD,N/A,03/27/2019,6165000,N/A,20.55,0.39,20.55,0.0,0.0,DRMU,0,1.460
542,-0.45990693949019634,0.30575879148112217,0.570934535068499,1.25,1.25,N/A,N A,-0.260000,N/A,11306498,1.25,1.28,-3.1,1.25,-0.03,-2.34,PNP,100,N/A
543,-0.4675696730723172,0.5897824519792586,0.7756010385396099,3.99,3.90,Quarterly,0.025 CAD,0.040000,01/14/2019,138033242,3.99,3.95,-4.18,3.9,-0.05,-1.27,BRB,1525,2.564
544,0.8934304101579235,0.6139595629216675,0.9559487535873714,73.28,72.83,Quarterly,0.870 CAD,6.740000,04/01/2019,89693025069,72.86,72.85,1.96,73.16,0.31,0.43,BNS,2012319,4.757
545,-0.8824372644848251,-0.482176865414011,0.7500976717823226,7.27,7.21,N/A,N A,N/A,N/A,1080538180,7.26,7.23,-2.49,7.24,0.01,0.14,PSLV,7220,N/A
546,-0.647512137461623,0.0773561597923397,0.739665241617943,62.79,61.99,Monthly,0.233 CAD,10.180000,04/29/2019,2864419968,61.99,62.08,-2.34,62.7,0.62,1.0,GRT.UN,169916,4.459
547,-0.6061416810497169,-0.5518268577788705,0.7561334445873296,N/A,N/A,N/A,N A,-0.07,N/A,7389518,N/A,0.175,-5.71,0.175,0.0,0.0,BNCH,0,N/A
548,0.8390147247452249,-0.20732356305171035,0.916032792252713,21.80,21.74,Quarterly,0.094 CAD,N/A,03/27/2019,28340000,21.74,21.73,0.5,21.8,0.07,0.32,TPU,4622,1.169
549,0.377018981081641,-0.19328656309707323,0.5792082115096885,34.00,33.90,Quarterly,0.280 CAD,1.980000,02/15/2019,267880492,34.00,34.09,2.27,34.0,-0.09,-0.26,CGY,930,3.294
550,0.8890772952313367,0.6282197517594764,0.7752025329784369,8.72,8.71,Monthly,0.031 CAD,0.580000,04/25/2019,137073866,8.71,8.72,0.34,8.72,0.0,0.0,FLOT,10700,4.294
551,0.4026228390982811,-0.03220969523545976,0.5964703755662915,N/A,N/A,Quarterly,0.050 CAD,5.400000,03/14/2019,0,N/A,0.00,1.19,0.0,0.0,0.0,TECK.B,0,0.610
552,-0.8281564522616606,-0.6466357906524866,0.8734171816216598,3.01,2.99,Quarterly,0.030 CAD,0.130000,03/07/2019,757462019,2.99,3.00,-2.98,2.99,-0.01,-0.33,SII,84010,4.013
553,,,,15.50,15.36,Quarterly,0.234 CAD,N/A,02/27/2019,30277468,15.46,15.50,,15.5,0.0,0.0,BCE.PR.N,500,6.050
554,,,,101.50,101.49,N/A,N A,N/A,N/A,177607500,101.49,101.49,,101.49,0.0,0.0,MRT.DB,104000,N/A
555,0.9325414032584571,-0.2393875418271343,0.9117924758759489,10.68,10.55,Quarterly,0.042 CAD,-0.880000,03/25/2019,732090000,10.62,10.615,5.38,10.61,-0.005,-0.05,XEG,1322316,1.797
556,,,,N/A,N/A,Quarterly,0.305 CAD,-3.110000,02/25/2019,13238397,N/A,27.00,,27.0,0.0,0.0,ALB.PR.C,0,4.516
557,-9.078982046161456e-16,,1.0,N/A,N/A,Monthly,0.083 USD,N/A,04/29/2019,1513000,N/A,15.13,0.0,15.13,0.0,0.0,HUBL.U,0,6.607
558,,,,20.26,19.95,Quarterly,0.313 CAD,N/A,03/14/2019,239760000,20.13,20.05,,19.98,-0.07,-0.35,ALA.PR.K,22113,6.256
559,,,,22.51,22.38,Quarterly,0.300 CAD,N/A,02/28/2019,290940000,22.40,22.37,,22.38,0.01,0.04,SLF.PR.B,12931,5.362
560,0.769411153347827,-0.06767229962549057,0.767928727734582,16.65,16.45,Monthly,0.105 CAD,0.610000,04/22/2019,139453191,16.46,16.45,1.16,16.65,0.2,1.22,SRV.UN,6795,7.568
561,0.42582592326042157,-0.287452320815943,0.5510280363431324,7.34,7.25,Monthly,0.040 CAD,0.480000,04/29/2019,1152893479,7.25,7.26,-0.14,7.33,0.07,0.96,CHR,147002,6.548
562,0.42694652227337737,-0.007118657206956285,0.13409189475094163,0.085,0.085,N/A,N A,0.030000,N/A,9891888,0.085,0.10,5.26,0.085,-0.015,-15.0,TMI.B,1500,N/A
563,0.9106139580784683,0.4809598236800942,1.0,N/A,N/A,Quarterly,0.060 CAD,N/A,03/27/2019,8205000,N/A,16.41,3.41,16.41,0.0,0.0,EQL.U,0,1.545
564,0.4525796110948261,-0.5448241656011972,0.7498589857650982,15.01,15.01,Quarterly,0.103 CAD,N/A,03/22/2019,43144084,15.01,15.07,0.8,15.01,-0.06,-0.4,UXM,425,2.768
565,0.9341553042198043,0.16401817807363445,0.9826872730107472,21.46,21.40,Monthly,0.074 CAD,N/A,04/24/2019,126614000,21.41,21.38,1.87,21.46,0.08,0.37,XDIV,9783,4.459
566,-0.8419644231439707,-0.5329302328992401,0.8411404192346851,N/A,N/A,N/A,N A,-2.520000,N/A,0,N/A,0.00,-4.42,0.0,0.0,0.0,NGD,0,N/A
567,,,,25.67,25.66,Quarterly,0.328 USD,N/A,06/13/2019,24911780,25.67,25.69,,25.66,-0.03,-0.12,BPS.PR.U,900,5.115
568,,,,N/A,N/A,Quarterly,0.125 CAD,N/A,03/28/2019,31565270,N/A,9.83,,9.83,0.0,0.0,OSP.PR.A,0,5.086
569,-0.8323467189976124,-0.2716068991129118,0.8838825622646704,N/A,N/A,N/A,N A,-0.330000,N/A,0,N/A,0.00,-6.68,0.0,0.0,0.0,GSC,0,N/A
570,-0.5910196594227318,0.04736243140296634,0.8065591326174425,0.32,0.32,N/A,N A,-0.150000,N/A,12104696,0.32,0.33,-12.9,0.32,-0.01,-3.03,BU,14500,N/A
571,,,,N/A,N/A,N/A,N A,N/A,N/A,1653128,N/A,0.075,,0.075,0.0,0.0,ASP.WT,0,N/A
572,-0.5335511537766943,0.31624783630460385,1.0,0.035,0.035,N/A,N A,0.00,N/A,41017701,0.035,0.04,-14.29,0.035,-0.005,-12.5,HZM,493000,N/A
573,-0.800684374321064,-0.3151140030450137,0.8377771426190639,N/A,N/A,N/A,N A,-0.060000,N/A,0,N/A,0.00,-7.93,0.0,0.0,0.0,AR,0,N/A
574,0.6973563808464068,-0.13241200512629717,1.0,N/A,N/A,Quarterly,0.055 CAD,N/A,03/29/2019,20938000,N/A,22.04,1.81,22.04,0.0,0.0,CMUE,0,0.998
575,0.9186227883814175,0.28712206421915265,0.9713808398415973,26.54,26.45,Quarterly,0.200 CAD,1.930000,03/25/2019,53080000,26.45,26.42,1.89,26.54,0.12,0.45,XCV,39158,2.930
576,-0.787935380615761,0.8335040922009859,0.9134681066624163,0.80,0.70,Quarterly,0.025 CAD,-0.390000,03/07/2019,54904179,0.80,0.81,-15.07,0.77,-0.04,-4.94,TS.B,41986,12.987
577,-0.91189103201063,0.466231413631482,0.9608604610096076,10.80,10.08,N/A,N A,-0.170000,N/A,2568459371,10.80,10.47,-28.71,10.25,-0.22,-2.1,APHA,5893510,N/A
578,-0.7274595837995786,0.06572537019090834,0.7090177036387741,2.05,1.99,N/A,N A,0.130000,N/A,774168678,2.03,2.01,-12.75,2.0,-0.01,-0.5,CIA,1040111,N/A
579,,,,14.01,14.00,Quarterly,0.469 CAD,N/A,03/15/2019,46129132,14.01,13.99,,14.0,0.01,0.07,DC.PR.E,1700,13.393
580,,,,25.59,25.57,Quarterly,0.369 CAD,N/A,04/08/2019,153540000,25.57,25.50,,25.59,0.09,0.35,PWF.PR.G,1202,5.764
581,-0.4969293465978882,-0.39528470752104744,1.0,N/A,N/A,Monthly,0.115 CAD,N/A,03/28/2019,1600500,N/A,21.34,-0.7,21.34,0.0,0.0,LIFE.B,0,4.475
582,0.62563323452015,0.10735630082084627,0.8674893124266139,1.08,1.05,N/A,N A,0.170000,N/A,126168958,1.05,1.05,5.56,1.08,0.03,2.86,TBL,6166,N/A
583,,,,14.74,14.32,Quarterly,0.174 CAD,N/A,06/13/2019,143377468,14.66,14.69,,14.32,-0.37,-2.52,SJR.PR.A,15242,4.873
584,,,,0.015,0.015,N/A,N A,N/A,N/A,1758403,0.015,0.015,,0.015,0.0,0.0,PTM.WT.U,41000,N/A
585,,,,14.45,14.21,Quarterly,0.144 CAD,N/A,04/08/2019,127399542,14.31,14.35,,14.21,-0.14,-0.98,PWF.PR.P,6748,4.057
586,0.8421575428505086,0.03689865930778662,0.9379173603082075,27.72,27.72,Monthly,0.125 CAD,N/A,03/28/2019,34650000,27.72,27.58,0.72,27.72,0.14,0.51,DQD,100,0.909
587,-0.793731081852101,-0.30643978382233816,0.9978228635890058,0.00,0.00,Monthly,0.052 CAD,N/A,03/29/2019,20192000,0.00,25.24,-0.71,25.24,0.0,0.0,VGV,80,2.372
588,0.8081319432493043,0.12131122073062307,0.7958779475600626,74.445,74.13,N/A,N A,1.650000,N/A,920625566,74.38,74.01,0.73,74.35,0.34,0.46,HXS,19200,N/A
589,,,,101.79,101.79,N/A,N A,N/A,N/A,87793875,101.79,101.65,,101.79,0.14,0.14,AFN.DB.D,31000,N/A
590,,,,17.27,17.04,Quarterly,0.275 CAD,N/A,02/14/2019,189970000,17.10,16.97,,17.27,0.3,1.77,ENB.PF.G,4066,6.369
591,0.6742967747880618,0.24747196749870087,0.048347832911492375,33.98,33.98,Annual,1.390 CAD,N/A,12/28/2018,20388000,33.98,33.88,0.35,33.98,0.1,0.3,VLQ,185,1.525
592,,,,14.25,14.25,Quarterly,0.194 CAD,N/A,05/16/2019,42395945,14.25,14.20,,14.25,0.05,0.35,FTS.PR.I,5200,5.443
593,-0.32673201960653564,0.10011327114757833,0.40824829046386296,0.065,0.06,N/A,N A,0.00,N/A,10863249,0.065,0.065,-16.67,0.06,-0.005,-7.69,NML,96000,N/A
594,-0.4343072736639659,-0.6473474753147967,0.7409511599752864,N/A,N/A,N/A,N A,-2.900000,N/A,0,N/A,0.00,12.12,0.0,0.0,0.0,IPCI,0,N/A
595,-0.8383795904485629,-0.4780242510470342,0.8808359468230907,26.42,26.35,Monthly,0.069 CAD,N/A,03/29/2019,18494000,26.35,26.24,-1.71,26.42,0.18,0.69,VLB,926,3.347
596,,,,101.74,101.00,N/A,N A,1.220000,N/A,42469328,101.00,101.75,,101.74,-0.01,-0.01,DR.DB.A,10000,N/A
597,-0.14234436179424206,-0.29910498526654,0.10419436735995045,6.285,6.17,N/A,N A,-0.700000,N/A,733556379,6.20,6.25,-0.95,6.24,-0.01,-0.16,TEV,3779,N/A
598,-0.8174356625386264,0.13916426148257052,0.8466310334629935,13.74,13.65,Monthly,0.063 USD,1.100000,03/28/2019,644414914,13.66,13.70,-1.82,13.73,0.03,0.22,WIR.U,144730,5.532
599,-0.4035215726016182,0.024182045775648288,0.03855232100707976,2.75,2.51,N/A,N A,0.120000,N/A,862831060,2.51,2.70,-2.18,2.75,0.05,1.85,BBD.A,48795,N/A
600,-0.590409923693397,0.3867707226210617,0.8838834764831845,0.21,0.195,N/A,N A,-0.320000,N/A,9274671,0.195,0.18,-4.76,0.21,0.03,16.67,CPI,47200,N/A
601,6.6330589449043e-16,0.2666405986647382,1.0,0.02,0.015,N/A,N A,-0.010000,N/A,4642469,0.015,0.015,0.0,0.02,0.005,33.33,NZ,1106000,N/A
602,0.8832394839869351,0.45429824006492386,0.9808552675340395,30.56,30.52,Monthly,0.280 CAD,N/A,03/27/2019,18030400,30.52,30.52,0.69,30.56,0.04,0.13,ZGSB,2276,3.403
603,0.8556649728457212,-0.06829029190669772,0.993039208973518,N/A,N/A,Monthly,0.066 CAD,N/A,03/27/2019,80311500,N/A,19.83,0.35,19.83,0.0,0.0,PFH.F,0,4.855
604,,,,25.75,25.36,Quarterly,0.306 CAD,N/A,01/30/2019,1014400000,25.68,25.72,,25.36,-0.36,-1.4,TRP.PR.K,48834,4.830
605,,,,20.64,20.30,Quarterly,0.225 CAD,N/A,04/24/2019,243600000,20.48,20.42,,20.3,-0.12,-0.59,RY.PR.M,13212,4.433
606,-0.4497307156360615,-0.5167308530657577,0.6530550048454461,13.88,13.78,Monthly,0.078 CAD,0.930000,05/14/2019,3656573264,13.78,13.77,-1.01,13.85,0.08,0.58,RNW,158004,6.787
607,0.08748201120803918,-0.12587454410567558,0.998233835059249,N/A,N/A,N/A,N A,N/A,N/A,12807258,N/A,29.65,0.47,29.65,0.0,0.0,PBI,0,N/A
608,0.07334800440146723,-0.1089324547595359,0.19642857142857134,0.23,0.21,N/A,N A,0.120000,N/A,108156557,0.23,0.23,4.35,0.21,-0.02,-8.7,OXC,562500,N/A
609,,,,N/A,N/A,Quarterly,0.172 CAD,N/A,04/12/2019,92889120,N/A,16.84,,16.84,0.0,0.0,BAM.PR.G,0,4.083
610,,,,2.00,1.55,N/A,N A,N/A,N/A,4650000,2.00,2.00,,1.55,-0.45,-22.5,CRDL.WT,10000,N/A
611,,,,N/A,N/A,N/A,N A,N/A,N/A,38943750,N/A,100.50,,100.5,0.0,0.0,NWH.DB.C,0,N/A
612,0.4771947478745495,-0.1491881200420289,0.5059199879658123,84.75,82.99,Quarterly,0.545 CAD,7.050000,03/01/2019,1254919523,82.99,82.00,1.77,84.75,2.75,3.35,TPX.B,4231,2.573
613,0.8665012139434833,0.14429757541819643,0.9248457061953345,0.44,0.42,N/A,N A,-0.600000,N/A,218175721,0.42,0.415,20.83,0.43,0.015,3.61,OBE,719499,N/A
614,-0.7385419179604893,0.24734548050397742,0.8494152252616939,21.18,21.16,Monthly,0.117 USD,N/A,04/29/2019,6880250,21.16,21.17,-0.94,21.17,0.0,0.0,HUTL,2200,6.609
615,,-0.021433051993931248,,0.09,0.09,N/A,N A,-0.100000,N/A,43104680,0.09,0.09,0.0,0.09,0.0,0.0,RTG,43000,N/A
616,-0.7436156269370746,-0.38965081461169326,0.5312660187989445,13.10,12.95,Quarterly,0.110 CAD,1.710000,03/28/2019,203841345,12.95,12.95,1.15,13.1,0.15,1.16,CERV,3600,3.359
617,-0.9210654061758446,-0.19936927073528252,0.910417194937473,23.59,23.42,Monthly,0.083 CAD,N/A,04/29/2019,1398740190,23.48,23.47,-5.15,23.56,0.09,0.38,D.UN,58265,4.244
